"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0006735","GO:0006735","NADH regeneration",22,-0.691094628292734,-1.58298234173072,0.0173911718083161,0.141943661543464,0.120656045626813,1124,"tags=32%, list=7%, signal=30%","PGAM1/GAPDH/TPI1/ENO1/PKM/PGK1/BPGM"
"GO:0061621","GO:0061621","canonical glycolysis",22,-0.691094628292734,-1.58298234173072,0.0173911718083161,0.141943661543464,0.120656045626813,1124,"tags=32%, list=7%, signal=30%","PGAM1/GAPDH/TPI1/ENO1/PKM/PGK1/BPGM"
"GO:0061718","GO:0061718","glucose catabolic process to pyruvate",22,-0.691094628292734,-1.58298234173072,0.0173911718083161,0.141943661543464,0.120656045626813,1124,"tags=32%, list=7%, signal=30%","PGAM1/GAPDH/TPI1/ENO1/PKM/PGK1/BPGM"
"GO:0061615","GO:0061615","glycolytic process through fructose-6-phosphate",23,-0.684921022012265,-1.58085513673363,0.0173968582247297,0.141943661543464,0.120656045626813,1124,"tags=30%, list=7%, signal=28%","PGAM1/GAPDH/TPI1/ENO1/PKM/PGK1/BPGM"
"GO:0061620","GO:0061620","glycolytic process through glucose-6-phosphate",23,-0.684921022012265,-1.58085513673363,0.0173968582247297,0.141943661543464,0.120656045626813,1124,"tags=30%, list=7%, signal=28%","PGAM1/GAPDH/TPI1/ENO1/PKM/PGK1/BPGM"
"GO:0060977","GO:0060977","coronary vasculature morphogenesis",14,0.7492451083645,1.69513457465644,0.0174815548948354,0.142434103383659,0.121072934781316,2185,"tags=50%, list=14%, signal=43%","TGFBR3/ARID2/TGFBR1/SETD2/NRP1/SPRED1/LRP2"
"GO:0050996","GO:0050996","positive regulation of lipid catabolic process",15,-0.745024939771087,-1.58640544612561,0.0176115161829224,0.143046678403011,0.121593640522461,4,"tags=27%, list=0%, signal=27%","APOA2/ABHD5/PNPLA2/IL1B"
"GO:0046683","GO:0046683","response to organophosphorus",102,-0.499723751278098,-1.44745241617543,0.0176335089623766,0.143046678403011,0.121593640522461,1987,"tags=16%, list=12%, signal=14%","APEX1/ITPR2/JUND/HSPA5/FDX1/SOD1/PDXP/CRLS1/RELA/AKAP6/NDUFS4/LDHA/FOSB/NME1/WT1/IL1B"
"GO:0030641","GO:0030641","regulation of cellular pH",73,-0.53610614411153,-1.48727616691575,0.0176585553842766,0.143046678403011,0.121593640522461,3695,"tags=38%, list=23%, signal=30%","CLN3/ATP6V0E2/SLC4A7/MAFG/ATP6V1G2/SNAPIN/MAPK1/SLC4A2/TM9SF4/ATP6V1F/ATP6V1H/ATP5F1B/SLC9A9/ATP6V0E1/ATP6V1E1/RAB7A/TCIRG1/TMEM199/ATP6V1C2/ATP6V0B/ATP6V1B2/ATP6V0C/ATP6V1C1/ATP6V1D/ATP6V1G1/PPT1/ATP6V0A4/ATP6V0D2"
"GO:0006885","GO:0006885","regulation of pH",79,-0.5281420679441,-1.48121125564828,0.0176852382121138,0.143046678403011,0.121593640522461,3695,"tags=37%, list=23%, signal=28%","CLN3/ATP6V0E2/SLC4A7/MAFG/ATP6V1G2/SNAPIN/MAPK1/SLC4A2/EDN1/TM9SF4/ATP6V1F/ATP6V1H/ATP5F1B/SLC9A9/ATP6V0E1/ATP6V1E1/RAB7A/TCIRG1/TMEM199/ATP6V1C2/ATP6V0B/ATP6V1B2/ATP6V0C/ATP6V1C1/ATP6V1D/ATP6V1G1/PPT1/ATP6V0A4/ATP6V0D2"
"GO:0045862","GO:0045862","positive regulation of proteolysis",312,-0.410203022926833,-1.32247786410302,0.0177266561028716,0.143046678403011,0.121593640522461,1640,"tags=16%, list=10%, signal=15%","SUMO2/TNFRSF10B/AIFM1/BCL2L13/DVL1/FIS1/BOK/CCDC22/ADRA2A/TBC1D10A/BAX/ARIH1/RPS27L/GSK3A/RPS3/HSPD1/MYC/CTSC/RNF14/RIPK2/BCAP31/HTRA2/KARS1/PSMC2/PSME2/SUMO1/PSMD10/BAK1/AURKA/PSMC1/PHB/ENO1/BTRC/PSMD14/PDCD5/TRIB1/RBX1/PSME3/PRELID1/RACK1/TIMM17A/DDA1/HSPE1/PYHIN1/NKX3-1/PMAIP1/CYCS/CASP4/GRIN2A/TNFSF15/IL1B"
"GO:1904358","GO:1904358","positive regulation of telomere maintenance via telomere lengthening",36,-0.622473233189674,-1.55248144789214,0.0177343520423156,0.143046678403011,0.121593640522461,2261,"tags=33%, list=14%, signal=29%","TCP1/CTNNB1/NEK7/CCT4/CCT6A/CCT8/DKC1/XRCC5/CCT7/CCT5/CCT3/CCT2"
"GO:0030213","GO:0030213","hyaluronan biosynthetic process",12,-0.777541763016584,-1.5848275347535,0.0177472562329506,0.143046678403011,0.121593640522461,1127,"tags=25%, list=7%, signal=23%","ABCC5/NFKB1/IL1B"
"GO:0070199","GO:0070199","establishment of protein localization to chromosome",23,-0.683987603054863,-1.57870072753007,0.0177618272783954,0.143046678403011,0.121593640522461,2262,"tags=48%, list=14%, signal=41%","NABP2/TCP1/CCT4/CCT6A/CCT8/RUVBL2/DKC1/CCT7/CCT5/CCT3/CCT2"
"GO:0070202","GO:0070202","regulation of establishment of protein localization to chromosome",12,-0.777443075534693,-1.58462638460816,0.0177789760832329,0.143046678403011,0.121593640522461,1526,"tags=75%, list=9%, signal=68%","TCP1/CCT4/CCT6A/CCT8/DKC1/CCT7/CCT5/CCT3/CCT2"
"GO:0048844","GO:0048844","artery morphogenesis",56,0.515440315685644,1.53809459774971,0.0179034238166689,0.143848174993014,0.12227493483375,2373,"tags=30%, list=15%, signal=26%","PKD2/SIX1/ARID2/TGFBR1/APOE/NF1/NOTCH3/ADAMTS9/ZMIZ1/LRP1/MDK/BMPR1A/NRP1/DLL4/NOG/LRP2/MYLK"
"GO:0014911","GO:0014911","positive regulation of smooth muscle cell migration",33,0.600113780623329,1.61989528475613,0.0179587042532146,0.14409248440287,0.122482604602038,1647,"tags=21%, list=10%, signal=19%","FGF9/AGT/MDM2/SSH1/LRP1/MDK/NRP1"
"GO:0031123","GO:0031123","RNA 3'-end processing",135,-0.473832241329823,-1.41754958836175,0.0181616578726007,0.145344381404167,0.123546751743701,3846,"tags=42%, list=24%, signal=32%","NCBP2/SUPT5H/CPSF6/ELAC2/CHTOP/APP/SRSF2/PNPT1/HSF1/CPEB1/VIRMA/MAGOHB/POLR2D/SRSF4/INTS12/FBL/SUPV3L1/INTS14/ERI1/INTS7/PAPOLG/CDC73/EXOSC3/POLDIP3/CCNB1/SRSF3/PABPN1/U2AF2/NCBP1/USB1/TRNT1/TRMT10C/SSB/SRSF7/DDX39A/LEO1/ELAC1/SLBP/CLP1/CSTF1/SRSF9/DDX39B/EXOSC7/EIF4A3/SRSF1/POLR3K/SARNP/DKC1/EXOSC2/EXOSC9/THOC7/RBM8A/MAGOH/WDR33/HSD17B10/RPS21/CSTF3"
"GO:2000273","GO:2000273","positive regulation of signaling receptor activity",29,0.619534784235031,1.62907241625122,0.0181834684739199,0.145344381404167,0.123546751743701,569,"tags=14%, list=4%, signal=13%","RELN/NCOA3/FBXW7/HFE"
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion",157,-0.460318322580428,-1.39871598264705,0.0181900011251547,0.145344381404167,0.123546751743701,1298,"tags=10%, list=8%, signal=9%","CD83/ANXA1/RPS3/HSPD1/RELA/RAC1/EGR3/RIPK2/CDC42/NFKBIZ/PNP/ICAM1/PTPRC/VNN1/IL1B"
"GO:0051299","GO:0051299","centrosome separation",14,-0.753299862775186,-1.58157623248474,0.0183577003407717,0.146482311396819,0.124514023769943,1649,"tags=43%, list=10%, signal=39%","NSFL1C/KIF3B/CHEK1/MAP9/RANBP1/AURKA"
"GO:0048738","GO:0048738","cardiac muscle tissue development",168,0.384554340744903,1.35492807764882,0.0184761111689393,0.147224363138467,0.125144788312891,1865,"tags=18%, list=12%, signal=16%","WNT2/FGF9/MIR17HG/ACTC1/AGT/GATA6/MYH10/FZD7/DSP/ID2/ALPK3/TGFBR3/ARID2/MEF2A/TGFBR1/FGFR1/HEG1/KCNK2/ARID1A/ADAMTS9/MYL3/SAV1/MAPK11/TNNT2/BMPR1A/TAZ/RGS2/SOX6/DLL4/YAP1/CTDP1"
"GO:0009209","GO:0009209","pyrimidine ribonucleoside triphosphate biosynthetic process",13,-0.764062899658537,-1.5812038862983,0.0185729176537477,0.147792461494726,0.125627687657941,2175,"tags=62%, list=13%, signal=53%","NME4/NME6/NME5/UCK2/CTPS1/NME7/NME2/NME1"
"GO:0050807","GO:0050807","regulation of synapse organization",177,0.380859303188582,1.35143542383426,0.0186322139768299,0.147836723278013,0.125665311400246,1728,"tags=15%, list=11%, signal=14%","RELN/EPHB3/COLQ/GPC4/FMR1/SIX1/CAPRIN2/AMIGO1/PRNP/BDNF/DAB2IP/SLC7A11/APOE/ANAPC2/SSH1/CTTNBP2/ADNP/CHMP2B/LRFN3/MESD/OXTR/SEMA4A/CYFIP1/CDKL5/NLGN2/BHLHB9/NEDD4"
"GO:0060419","GO:0060419","heart growth",75,0.474383393667524,1.48929238774003,0.0186413203654583,0.147836723278013,0.125665311400246,808,"tags=15%, list=5%, signal=14%","WNT2/FGF9/MIR17HG/AGT/GATA6/TGFBR3/ARID2/TGFBR1/FGFR1/HEG1/KCNK2"
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation",195,-0.442067366394333,-1.37172795871361,0.0186550396541045,0.147836723278013,0.125665311400246,1298,"tags=8%, list=8%, signal=8%","ANXA1/RPS3/HSPD1/RAC1/EGR3/RIPK2/SHLD1/SLC39A10/CDC42/NFKBIZ/NFATC2/PNP/PTPRC/VNN1/GPR183/IL1B"
"GO:1903727","GO:1903727","positive regulation of phospholipid metabolic process",35,0.588387433904651,1.60659331678873,0.0187903150416004,0.14870532108742,0.12640364360743,1,"tags=3%, list=0%, signal=3%","HTR2B"
"GO:0001822","GO:0001822","kidney development",236,0.35464938799095,1.2989841575432,0.0188948769560418,0.148817626484727,0.126499106307168,2035,"tags=18%, list=13%, signal=16%","GCNT4/KLHL3/WNK4/CDKN1C/AGT/FAT4/RGN/LAMB2/ID2/PKD2/GLI2/RDH10/SMO/SIX1/WNT2B/CPLANE1/TGFBR1/FGFR1/PAX8/ACVR2B/NUP133/PYGO1/HYAL2/NF1/NUP160/WFS1/NOTCH3/NIPBL/CEP290/AQP11/STAT1/AHI1/DCHS1/NRP1/IRX2/NPHP3/SPRY1/YAP1/BCL2L11/LZTS2/MPV17/NOG/ARID5B"
"GO:0031643","GO:0031643","positive regulation of myelination",13,-0.763346390400996,-1.57972109316295,0.0189045768975647,0.148817626484727,0.126499106307168,480,"tags=15%, list=3%, signal=15%","SLC25A12/HGF"
"GO:1905666","GO:1905666","regulation of protein localization to endosome",12,0.76914007813157,1.68293388924763,0.0189445196211096,0.148817626484727,0.126499106307168,528,"tags=25%, list=3%, signal=24%","MGAT3/SORL1/ROCK2"
"GO:0032414","GO:0032414","positive regulation of ion transmembrane transporter activity",78,0.468739293954445,1.48128432095799,0.0189679635576133,0.148817626484727,0.126499106307168,1128,"tags=12%, list=7%, signal=11%","RELN/WNK4/RGN/PKD2/AMIGO1/TCAF1/HSPA2/WNK1/CACNA2D1"
"GO:1990845","GO:1990845","adaptive thermogenesis",121,0.415480164477712,1.40308317976915,0.0189723320158103,0.148817626484727,0.126499106307168,2208,"tags=17%, list=14%, signal=15%","TRPV4/LEPR/SORL1/EPAS1/TRPV1/THRA/IGF1R/ACVR2B/STK11/OGT/APPL2/JAK2/OXTR/ADAM17/ACOT11/CMKLR1/ELOVL3/PRKAB1/GJA1/CD36/SIRT6"
"GO:0051131","GO:0051131","chaperone-mediated protein complex assembly",18,-0.716550642554366,-1.58121958382444,0.0189803098574162,0.148817626484727,0.126499106307168,1256,"tags=44%, list=8%, signal=41%","BBS12/LONP1/HSPD1/HSP90AA1/PFDN6/HSPA4/HSP90AB1/CCT2"
"GO:0019321","GO:0019321","pentose metabolic process",12,-0.774084144756351,-1.57778003083265,0.0189843303939605,0.148817626484727,0.126499106307168,2272,"tags=58%, list=14%, signal=50%","XYLB/OTOGL/FGGY/RBKS/DCXR/RPE/NUDT5"
"GO:0042430","GO:0042430","indole-containing compound metabolic process",15,-0.74130511163097,-1.578484697027,0.0190635294852379,0.149236522037815,0.126855179135054,756,"tags=33%, list=5%, signal=32%","RNF180/AADAT/TPH2/AFMID/GRIN2A"
"GO:1901863","GO:1901863","positive regulation of muscle tissue development",58,0.509209865806758,1.52911489211103,0.0191113398524618,0.149408895769651,0.127001701583659,618,"tags=10%, list=4%, signal=10%","WNT2/FGF9/MIR17HG/GATA6/TGFBR3/FGFR1"
"GO:0009404","GO:0009404","toxin metabolic process",20,0.680447706960525,1.66233267202439,0.0191788687912719,0.149734753245065,0.1272786894674,24,"tags=10%, list=0%, signal=10%","FMO1/FMO2"
"GO:0002088","GO:0002088","lens development in camera-type eye",58,0.50894716109686,1.52832601170806,0.0192142734602848,0.149809268042301,0.127342029109885,837,"tags=14%, list=5%, signal=13%","WNT2/CDKN1C/PDS5B/HIPK2/WNT2B/TGFBR1/SLC7A11/CDKN1B"
"GO:0036498","GO:0036498","IRE1-mediated unfolded protein response",63,-0.549775635433389,-1.49379341596152,0.0192614574876116,0.149824809325018,0.12735523963085,2899,"tags=59%, list=18%, signal=48%","EXTL3/ATP6V0D1/SULT1A3/XBP1/PTPN1/VAPB/TLN1/TATDN2/PPP2R5B/HYOU1/PDIA5/DNAJB11/FICD/SYVN1/FKBP14/TMEM33/SHC1/EXTL2/SERP1/PDIA6/HSPA5/PREB/HDGF/YIF1A/ARFGAP1/LMNA/BAX/GET3/COPS5/GSK3A/KDELR3/BFAR/SRPRA/BAK1/GOSR2/SSR1/SRPRB"
"GO:0000469","GO:0000469","cleavage involved in rRNA processing",22,-0.687554413575024,-1.57487332575137,0.0192811852213145,0.149824809325018,0.12735523963085,1238,"tags=41%, list=8%, signal=38%","ERI1/EXOSC3/RRP36/FCF1/EXOSC7/NOP14/EXOSC2/EXOSC9/RPS21"
"GO:0050818","GO:0050818","regulation of coagulation",67,-0.542288474407674,-1.48599960757387,0.0192938559911037,0.149824809325018,0.12735523963085,1270,"tags=12%, list=8%, signal=11%","PLAUR/SERPINE2/PROCR/PLAU/F2RL1/ANXA2/SERPINC1/ADTRP"
"GO:0032206","GO:0032206","positive regulation of telomere maintenance",50,-0.577066414620967,-1.5157346956557,0.0193673799008047,0.150049789235164,0.127546478788756,2262,"tags=32%, list=14%, signal=28%","NABP2/TCP1/CTNNB1/NEK7/CCT4/NBN/CCT6A/GNL3/CCT8/ERCC1/DKC1/XRCC5/CCT7/CCT5/CCT3/CCT2"
"GO:0045844","GO:0045844","positive regulation of striated muscle tissue development",57,0.510281565071126,1.52811239342464,0.0194005337712995,0.150049789235164,0.127546478788756,618,"tags=11%, list=4%, signal=10%","WNT2/FGF9/MIR17HG/GATA6/TGFBR3/FGFR1"
"GO:0048636","GO:0048636","positive regulation of muscle organ development",57,0.510281565071126,1.52811239342464,0.0194005337712995,0.150049789235164,0.127546478788756,618,"tags=11%, list=4%, signal=10%","WNT2/FGF9/MIR17HG/GATA6/TGFBR3/FGFR1"
"GO:1901381","GO:1901381","positive regulation of potassium ion transmembrane transport",21,0.671681352421119,1.65641315152649,0.0196536122878303,0.151700065757717,0.128949259562739,1026,"tags=19%, list=6%, signal=18%","KCNJ2/WNK4/AMIGO1/WNK1"
"GO:0032613","GO:0032613","interleukin-10 production",34,-0.626095208878134,-1.54659467712214,0.0196662781605465,0.151700065757717,0.128949259562739,1846,"tags=15%, list=11%, signal=13%","TUSC2/CD83/HSPD1/F2RL1/HGF"
"GO:0002825","GO:0002825","regulation of T-helper 1 type immune response",18,-0.715241244414524,-1.57833012164441,0.0197364360224677,0.152038795050739,0.12923718884813,1298,"tags=17%, list=8%, signal=15%","ANXA1/RIPK2/IL1B"
"GO:0097061","GO:0097061","dendritic spine organization",75,0.472034418907883,1.48191795120784,0.0198570586501621,0.152764861567582,0.129854365507036,856,"tags=12%, list=5%, signal=11%","RELN/EPHB3/INSR/LGMN/CAPRIN2/PRNP/IGF1R/TANC1/APOE"
"GO:0051354","GO:0051354","negative regulation of oxidoreductase activity",14,-0.749240720724887,-1.57305393889586,0.0199751880525762,0.153258804444021,0.130274230639362,1127,"tags=43%, list=7%, signal=40%","SNCA/CYP27B1/OXA1L/NFKB1/GLA/HP"
"GO:0043368","GO:0043368","positive T cell selection",18,-0.71457361302284,-1.57685685266855,0.019998765508302,0.153258804444021,0.130274230639362,55,"tags=17%, list=0%, signal=17%","IL6/DOCK2/PTPRC"
"GO:0032411","GO:0032411","positive regulation of transporter activity",86,0.453306391336121,1.45540786109094,0.0200053654236768,0.153258804444021,0.130274230639362,1128,"tags=12%, list=7%, signal=11%","RELN/WNK4/RGN/SGK1/PKD2/AMIGO1/TCAF1/HSPA2/WNK1/CACNA2D1"
"GO:0051972","GO:0051972","regulation of telomerase activity",45,-0.588893076448262,-1.52314075036673,0.0200270869953606,0.153258804444021,0.130274230639362,3336,"tags=36%, list=21%, signal=28%","PINX1/PPARG/HNRNPD/MAPK1/TP53/TCP1/CTNNB1/NEK7/CCT4/PARP4/MYC/HSP90AA1/DKC1/XRCC5/HSP90AB1/CCT2"
"GO:0060441","GO:0060441","epithelial tube branching involved in lung morphogenesis",26,0.632771609669566,1.62869020429933,0.0200849748937814,0.153499023165799,0.130478423209428,439,"tags=12%, list=3%, signal=11%","WNT2/RDH10/WNT2B"
"GO:0042181","GO:0042181","ketone biosynthetic process",34,-0.625065791069122,-1.54405178575135,0.0201236334666057,0.15359184278267,0.130557322455837,2358,"tags=35%, list=15%, signal=30%","COQ4/STARD3/PDSS2/UBIAD1/COQ6/COQ2/PDSS1/COQ3/CYP19A1/TPI1/NDUFA9/BMP2"
"GO:0042745","GO:0042745","circadian sleep/wake cycle",12,0.765986481179921,1.67603359197557,0.0201894451962111,0.153891389502172,0.130811945467972,343,"tags=17%, list=2%, signal=16%","PTGDS/PER3"
"GO:0006289","GO:0006289","nucleotide-excision repair",106,-0.492855542510955,-1.43383261806174,0.0202997508666939,0.154393191650847,0.131238491199481,2116,"tags=33%, list=13%, signal=29%","RPA2/ISY1/SLC30A9/COPS2/POLR2J/MNAT1/MMS19/XAB2/COPS4/GTF2H5/OGG1/POLR2C/PPIE/ERCC8/UBC/COPS5/CETN2/CCNH/COPS6/POLR2G/POLR2K/POLR2L/ERCC1/CDK7/HUS1/COPS3/RFC2/GTF2H3/UBB/RBX1/CHD1L/POLR2F/RPS27A/UBA52/POLR2H"
"GO:0071071","GO:0071071","regulation of phospholipid biosynthetic process",13,0.751657545508406,1.67454585953991,0.0203085813978846,0.154393191650847,0.131238491199481,1,"tags=8%, list=0%, signal=8%","HTR2B"
"GO:0006144","GO:0006144","purine nucleobase metabolic process",20,-0.698333658785965,-1.57175047367798,0.0203461609280059,0.154419524571625,0.131260874911838,2540,"tags=40%, list=16%, signal=34%","HPRT1/KDM1A/GART/MTHFD1/PAICS/MTHFD1L/PRPS1/ACPP"
"GO:0010332","GO:0010332","response to gamma radiation",55,-0.563595060512322,-1.50186392210918,0.0203653576338204,0.154419524571625,0.131260874911838,2790,"tags=35%, list=17%, signal=29%","PARP1/TP53/CXCL10/KDM1A/PRKAA1/TIGAR/POLB/HSPA5/GTF2H5/XRCC6/BAX/POLE3/MYC/ELK1/XRCC5/BAK1/RPL26/ZMPSTE24/PTPRC"
"GO:0009218","GO:0009218","pyrimidine ribonucleotide metabolic process",21,-0.6911565400049,-1.56831005511506,0.0207194376808931,0.156898957497273,0.133368461604703,2251,"tags=52%, list=14%, signal=45%","UPRT/NME4/NME6/UMPS/NME5/CMPK1/UCK2/CTPS1/NME7/NME2/NME1"
"GO:0031122","GO:0031122","cytoplasmic microtubule organization",50,0.524425138814889,1.53314569125142,0.0209061553314025,0.158106211272604,0.134394660767213,1611,"tags=26%, list=10%, signal=23%","TRPV4/CEP126/MAP10/STMN3/TUBG2/HOOK2/CCDC88A/PCM1/SPAST/FIGN/CLASP1/HOOK3/IFT172"
"GO:0106027","GO:0106027","neuron projection organization",82,0.457113996827549,1.45633039328058,0.0209404293921984,0.158158940637556,0.134439482188573,856,"tags=11%, list=5%, signal=10%","RELN/EPHB3/INSR/LGMN/CAPRIN2/PRNP/IGF1R/TANC1/APOE"
"GO:0019886","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II",81,-0.519051963090385,-1.45992017678679,0.0210159525235477,0.158522673136604,0.134748664891935,3656,"tags=40%, list=23%, signal=31%","RACGAP1/DYNC1LI1/DCTN4/KIF2C/SEC13/CTSS/AP2M1/KIF3C/ARF1/KIF2A/AP1B1/SEC23A/SEC24A/AP1M1/SEC24C/RAB7A/DCTN6/DCTN2/KIF3B/CAPZA2/AP2B1/DCTN3/CAPZB/CAPZA1/DCTN5/AP1S1/SAR1B/DYNLL1/CLTA/KLC2/ACTR1A/AP2S1"
"GO:0003009","GO:0003009","skeletal muscle contraction",25,0.636904698532618,1.62656953427926,0.0211601065403966,0.159402467085198,0.135496514127678,2436,"tags=32%, list=15%, signal=27%","KCNJ2/MYH3/ATP2A2/DMPK/TNNT2/DMD/SYNM/ATP2A1"
"GO:0002027","GO:0002027","regulation of heart rate",68,0.482920047275953,1.49135301851433,0.0212978845054317,0.160105434874206,0.13609405622785,279,"tags=10%, list=2%, signal=10%","KCNJ2/AGT/NPFF/EPAS1/TRPV1/DSP/ATP2A2"
"GO:0010718","GO:0010718","positive regulation of epithelial to mesenchymal transition",44,-0.588603565687359,-1.51715264248813,0.0213106712067871,0.160105434874206,0.13609405622785,64,"tags=14%, list=0%, signal=14%","SDCBP/PDPN/EZH2/CTNNB1/BMP2/IL1B"
"GO:0071772","GO:0071772","response to BMP",119,0.415813952297452,1.40087267900841,0.0213639739612915,0.160105434874206,0.13609405622785,2270,"tags=22%, list=14%, signal=19%","FST/SORL1/GATA6/PDCD4/HIPK2/HTRA1/TGFBR3/TOB1/HFE/SMAD9/ACVR2B/HIVEP1/NEO1/USP9X/RBPMS2/ZNF8/GREM2/SPINT1/BMPR1A/BMPR1B/UBE2D1/NOG/SFRP1/LRP2/ITGA3/SKIL"
"GO:0071773","GO:0071773","cellular response to BMP stimulus",119,0.415813952297452,1.40087267900841,0.0213639739612915,0.160105434874206,0.13609405622785,2270,"tags=22%, list=14%, signal=19%","FST/SORL1/GATA6/PDCD4/HIPK2/HTRA1/TGFBR3/TOB1/HFE/SMAD9/ACVR2B/HIVEP1/NEO1/USP9X/RBPMS2/ZNF8/GREM2/SPINT1/BMPR1A/BMPR1B/UBE2D1/NOG/SFRP1/LRP2/ITGA3/SKIL"
"GO:0007229","GO:0007229","integrin-mediated signaling pathway",84,0.453087749041255,1.44951317086894,0.0213987077156975,0.16015854495741,0.136139201270274,1647,"tags=15%, list=10%, signal=14%","ADAMTS13/ITGA10/LAT/ITGA7/ITGAV/LOXL3/ERBIN/EMP2/BST1/ITGB8/TEC/LIMS2/NRP1"
"GO:0050951","GO:0050951","sensory perception of temperature stimulus",17,0.705222667582996,1.66307540200412,0.0214680658993455,0.160470330006334,0.136404227201546,148,"tags=12%, list=1%, signal=12%","ANO1/TRPV1"
"GO:0032482","GO:0032482","Rab protein signal transduction",64,-0.543944137031393,-1.48111133337264,0.0215702710254261,0.161026520683368,0.136877004689288,3023,"tags=38%, list=19%, signal=31%","RAB34/RAB12/RAB5B/RAB21/RAB5A/RAB8A/RAB18/RAB5C/RAB14/RAB7A/RAB32/RAB4A/RAB43/RAB6B/RAB2A/RAB10/RAB36/RAB11A/RAB30/IFT22/RABL3/RAB1B/RAB8B/GDI1"
"GO:0030449","GO:0030449","regulation of complement activation",32,-0.629589959964476,-1.5402518671303,0.0217217246901133,0.161839000056154,0.137567634670281,785,"tags=9%, list=5%, signal=9%","C1QBP/PHB/IL1B"
"GO:0034502","GO:0034502","protein localization to chromosome",79,-0.520933783692697,-1.46099511984859,0.0217349805012408,0.161839000056154,0.137567634670281,2262,"tags=32%, list=14%, signal=27%","IK/NABP2/TCP1/EZH2/RPA2/ZW10/CHMP7/CCT4/GNL3L/CCT6A/LEMD2/GNL3/PPHLN1/CCT8/BOD1/KNL1/RUVBL2/DKC1/XRCC5/CCT7/CCT5/BUB3/CCT3/CCT2/SPDL1"
"GO:0071559","GO:0071559","response to transforming growth factor beta",206,0.363149210936044,1.31281639732438,0.0218081354338114,0.162172493520405,0.137851113356129,2093,"tags=18%, list=13%, signal=16%","LRRC32/WNT2/ACVR1C/FMOD/CDKN1C/MIR17HG/ZFP36L2/ZFHX3/HIPK2/HTRA1/TGFBR3/ZNF451/ROCK2/TGFBR1/SMAD9/ACVR2B/STK11/HYAL2/USP9X/ROCK1/APPL2/ZFYVE9/MAPK7/SIRT1/ZNF703/ADAM17/BMPR1A/TGFB1I1/MTMR4/BMPR1B/TGFB3/SOX6/EP300/FAM89B/RASL11B/RNF111/SFRP1"
"GO:0010818","GO:0010818","T cell chemotaxis",16,-0.726629109261391,-1.56699671813988,0.0218357578018152,0.162172493520405,0.137851113356129,74,"tags=19%, list=0%, signal=19%","CXCL10/CCL26/GPR183"
"GO:1903205","GO:1903205","regulation of hydrogen peroxide-induced cell death",20,-0.69509785186476,-1.56446759249769,0.021895906217394,0.162410991955651,0.138053843634974,342,"tags=20%, list=2%, signal=20%","TXN/RACK1/PARK7/HGF"
"GO:0001778","GO:0001778","plasma membrane repair",10,0.791093596072728,1.66595566087446,0.0219429956272062,0.162552140240927,0.138173823588734,1711,"tags=40%, list=11%, signal=36%","MYH10/MYOF/SYTL4/SYT7"
"GO:0098542","GO:0098542","defense response to other organism",300,-0.408324961318834,-1.31330788248623,0.0220274398965569,0.162969296705944,0.138528418143568,2685,"tags=19%, list=17%, signal=16%","BECN1/SERINC3/OASL/SELENOK/TRAF3IP2/CXCL10/ARG2/POLR3G/LRSAM1/BIRC2/BNIP3/NT5C3A/DDX21/IFIT2/ANXA3/EPHA2/MUL1/H2BC6/MYD88/MR1/AIMP1/SHC1/BNIP3L/CALCOCO2/RAB14/TUSC2/SEH1L/POLR3H/G3BP1/TNFAIP3/RPL39/PPP1R11/POLR3B/ABCE1/RELA/ELMOD2/POLR3K/GAPDH/RIPK2/DDX1/COTL1/C1QBP/RPL30/POLR3A/ZMPSTE24/ROMO1/POLR3D/UFD1/APOBEC3B/LGALS8/GBP2/PMAIP1/F2RL1/PTPRC/MMP12/HP/IL1B"
"GO:0000054","GO:0000054","ribosomal subunit export from nucleus",13,-0.755831945798375,-1.5641701888927,0.0221106162544616,0.163167898040887,0.138697234781591,1691,"tags=69%, list=10%, signal=62%","LTV1/SDAD1/RIOK2/NUP88/NMD3/ABCE1/RAN/NPM1/EIF6"
"GO:0033750","GO:0033750","ribosome localization",13,-0.755831945798375,-1.5641701888927,0.0221106162544616,0.163167898040887,0.138697234781591,1691,"tags=69%, list=10%, signal=62%","LTV1/SDAD1/RIOK2/NUP88/NMD3/ABCE1/RAN/NPM1/EIF6"
"GO:0002720","GO:0002720","positive regulation of cytokine production involved in immune response",46,-0.582482924365873,-1.5122126330268,0.0221439355812783,0.163205876364307,0.138729517408892,1289,"tags=11%, list=8%, signal=10%","B2M/DDX1/KARS1/F2RL1/IL1B"
"GO:0045332","GO:0045332","phospholipid translocation",23,0.649137529248237,1.63009367709577,0.0222527231843004,0.163799269894095,0.139233918352381,3424,"tags=52%, list=21%, signal=41%","ATP8B4/ATP11C/ATP9A/ATP8B2/ATP8B1/ATP10A/ABCC1/TMEM30A/ABCB4/ABCA7/ATP10D/ATP11A"
