"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","entrez","genename"
"ENSG00000123836.15",191.59506019275,0.986171642407545,0.52575309359001,0.00614640121914635,0.0855370725144685,"PFKFB2","5208","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2"
"ENSG00000119397.16",77.2167034933567,0.983576890128841,0.530125174446307,0.00621093075541033,0.0861454430646524,"CNTRL","11064","centriolin"
"ENSG00000181381.13",389.221725970209,0.977057651384866,0.356607970959963,0.000801456508967983,0.0228448223093436,"DDX60L","91351","DExD/H-box 60 like"
"ENSG00000258441.1",134.575227987922,0.976312231869566,0.476359718339975,0.00442095298516228,0.0695263959587569,"LINC00641","283624","long intergenic non-protein coding RNA 641"
"ENSG00000064393.16",1905.0639225159,0.97472774569528,0.490457502256329,0.00491657437767104,0.0746468012997245,"HIPK2","28996","homeodomain interacting protein kinase 2"
"ENSG00000123066.8",1059.40714437322,0.968791766326112,0.464485979704626,0.00412410564608506,0.0663634708664178,"MED13L","23389","mediator complex subunit 13L"
"ENSG00000152409.9",185.121531300196,0.960683973901739,0.475110848405058,0.00488922723124252,0.0743953443553917,"JMY","133746","junction mediating and regulatory protein, p53 cofactor"
"ENSG00000196547.15",597.864981993941,0.958784323612104,0.540540194708102,0.00763311003781286,0.0987864785006249,"MAN2A2","4122","mannosidase alpha class 2A member 2"
"ENSG00000185201.16",13808.6348924899,0.958145605095081,0.256974349584045,2.97289004709233e-05,0.00195304719474694,"IFITM2","10581","interferon induced transmembrane protein 2"
"ENSG00000151849.15",158.352579783176,0.949130912733953,0.463409524585617,0.00465469766991877,0.0719912657558289,"CENPJ","55835","centromere protein J"
"ENSG00000213186.8",370.721661614436,0.943651654894838,0.247381949887539,2.13853273952179e-05,0.00151557522300219,"TRIM59","286827","tripartite motif containing 59"
"ENSG00000178904.19",553.487469887843,0.942147156488746,0.405851238471294,0.0025883156783986,0.0496255546434631,"DPY19L3","147991","dpy-19 like C-mannosyltransferase 3"
"ENSG00000230551.4",405.363118887606,0.940157804326306,0.415180634649371,0.00296216675592257,0.0540980561526032,NA,NA,NA
"ENSG00000242086.8",162.183663232231,0.939232969359441,0.449666510761951,0.00447533911254215,0.0702143044692549,"SDHAP2","727956","succinate dehydrogenase complex flavoprotein subunit A pseudogene 2"
"ENSG00000188994.13",514.127117009466,0.932691432393393,0.375462300470505,0.00175830861568035,0.038544956030603,"ZNF292","23036","zinc finger protein 292"
"ENSG00000184898.7",185.982050865672,0.928942759256587,0.376929849246795,0.00186696815906956,0.0400778413732214,"RBM43","375287","RNA binding motif protein 43"
"ENSG00000145241.11",179.84478478433,0.916959468282811,0.368839050436783,0.00183384130697521,0.0396483808912244,"CENPC","1060","centromere protein C"
"ENSG00000171150.9",906.822747999387,0.912573260806003,0.294799956393027,0.000323942756531729,0.011992256536078,"SOCS5","9655","suppressor of cytokine signaling 5"
"ENSG00000231721.7",93.6813123708906,0.910264263228091,0.465502476852019,0.00596407556989644,0.083674969385381,"LINC-PINT","378805","long intergenic non-protein coding RNA, p53 induced transcript"
"ENSG00000171448.9",82.6050885158764,0.909460504278451,0.400179355144945,0.00301204252572739,0.0546248184593113,"ZBTB26","57684","zinc finger and BTB domain containing 26"
"ENSG00000142687.18",866.406660803286,0.907128360432012,0.368995909311865,0.00200472711616165,0.0420046090982281,"KIAA0319L","79932","KIAA0319 like"
"ENSG00000186812.13",271.964985379769,0.906363159787276,0.376778466522397,0.00226279308412674,0.045130584701545,"ZNF397","84307","zinc finger protein 397"
"ENSG00000198399.14",510.467487673262,0.90537583365578,0.476613770423325,0.00684491161279429,0.0922191412208105,"ITSN2","50618","intersectin 2"
"ENSG00000183354.12",431.644516575047,0.899770290310069,0.364070926850184,0.00193481030800885,0.0409838220866998,"KIAA2026","158358","KIAA2026"
"ENSG00000196466.10",40.8907897847602,0.896919132927777,0.450688768379788,0.00600179630534458,0.0839197113127033,"ZNF799","90576","zinc finger protein 799"
"ENSG00000102081.14",469.261210768693,0.894473054530404,0.480269117769901,0.00762082974400082,0.0987510649482486,"FMR1","2332","FMRP translational regulator 1"
"ENSG00000120708.17",8602.75939253293,0.892420867240406,0.397561005859028,0.00344429648572019,0.0593968928962446,"TGFBI","7045","transforming growth factor beta induced"
"ENSG00000101596.15",716.266270164778,0.883522503135243,0.474959203224108,0.00776899082415579,0.0999822737034079,"SMCHD1","23347","structural maintenance of chromosomes flexible hinge domain containing 1"
"ENSG00000158941.16",440.598835219487,0.88319031653368,0.440914934325916,0.00555794129459816,0.0798722480211211,"CCAR2","57805","cell cycle and apoptosis regulator 2"
"ENSG00000173281.5",142.765782385247,0.881511608662332,0.330996768696485,0.00120321013718129,0.0299485167689943,"PPP1R3B","79660","protein phosphatase 1 regulatory subunit 3B"
"ENSG00000240303.8",464.136978859023,0.880221381116306,0.36548186408943,0.00240827123557472,0.0470602124164148,"ACAD11","84129","acyl-CoA dehydrogenase family member 11"
"ENSG00000162819.12",2793.58489457343,0.879439891032284,0.407924701763068,0.00435726412727714,0.068778965560544,"BROX","148362","BRO1 domain and CAAX motif containing"
"ENSG00000165572.8",468.346713676948,0.8791789467648,0.324110680428668,0.00106460333899661,0.0275730932380423,"KBTBD6","89890","kelch repeat and BTB domain containing 6"
"ENSG00000183808.11",304.477849884502,0.874683705828237,0.405791532278434,0.00434447231014642,0.0686293969360077,"RBM12B","389677","RNA binding motif protein 12B"
"ENSG00000137075.18",323.823144082541,0.873486906800315,0.329919561594618,0.00127542954243772,0.0310514575896544,"RNF38","152006","ring finger protein 38"
"ENSG00000137478.15",438.277642321552,0.86808446473969,0.41604846276978,0.00537697063661058,0.0785414126268973,"FCHSD2","9873","FCH and double SH3 domains 2"
"ENSG00000104763.19",3371.3783938061,0.864532125742797,0.334379494942996,0.00163116708301336,0.0367053503935802,"ASAH1","427","N-acylsphingosine amidohydrolase 1"
"ENSG00000112378.12",4166.04682729984,0.863965182048292,0.326819247448476,0.00127332080375075,0.0310366321705748,"PERP","64065","p53 apoptosis effector related to PMP22"
"ENSG00000112624.12",170.395629554912,0.861808980628524,0.350488127372911,0.00215473549608699,0.043801666361517,"BICRAL","23506","BRD4 interacting chromatin remodeling complex associated protein like"
"ENSG00000162688.17",403.283463030229,0.861005677900143,0.35215560663502,0.00227371022884171,0.0452825758023057,"AGL","178","amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase"
"ENSG00000205464.12",51.5599291823275,0.857585065731565,0.419576524240499,0.00569106540327885,0.0807983852859598,"ATP6AP1L","92270","ATPase H+ transporting accessory protein 1 like"
"ENSG00000148019.13",228.615073975025,0.852518210072321,0.394247118194387,0.0044934849229141,0.0703922611618353,"CEP78","84131","centrosomal protein 78"
"ENSG00000095059.16",347.115795228368,0.849665949211243,0.335791717161364,0.00183876216154943,0.0396781482493263,"DHPS","1725","deoxyhypusine synthase"
"ENSG00000173275.13",153.161822931085,0.849060077592562,0.30130348562552,0.000862934751036597,0.0240021125510099,"ZNF449","203523","zinc finger protein 449"
"ENSG00000148219.16",151.406743400738,0.842585601785478,0.273301715875525,0.000371514886629426,0.0131646045614886,"ASTN2","23245","astrotactin 2"
"ENSG00000185483.12",126.816073221219,0.832510789173513,0.409930197190276,0.00606117874976924,0.0845215856116743,"ROR1","4919","receptor tyrosine kinase like orphan receptor 1"
"ENSG00000118412.12",183.436703224994,0.820768608686213,0.373129681518493,0.0044214137953863,0.0695263959587569,"CASP8AP2","9994","caspase 8 associated protein 2"
"ENSG00000238083.7",112.389972002176,0.815118272082536,0.396222744616688,0.00626627212513498,0.0865501153977856,"LRRC37A2","474170","leucine rich repeat containing 37 member A2"
"ENSG00000135842.17",792.636936691443,0.805094715730021,0.320407978244458,0.00225830347657774,0.045130584701545,"NIBAN1","116496","niban apoptosis regulator 1"
"ENSG00000168778.12",207.661665547891,0.802364521710423,0.307523987429178,0.00171513816587526,0.0377585842602369,"TCTN2","79867","tectonic family member 2"
"ENSG00000171681.12",596.428211536436,0.800460871548623,0.330873804881862,0.00282277661403569,0.0524031631638458,"ATF7IP","55729","activating transcription factor 7 interacting protein"
"ENSG00000110888.17",326.096770714328,0.797859361484042,0.220991004008657,6.58110436681962e-05,0.00364142710606859,"CAPRIN2","65981","caprin family member 2"
"ENSG00000198945.8",190.264784455688,0.792444289004622,0.338701483540774,0.00338976338856342,0.0588915836309609,"L3MBTL3","84456","L3MBTL histone methyl-lysine binding protein 3"
"ENSG00000124222.22",786.118402703418,0.787890186079148,0.373862467860596,0.00604068043382482,0.0844063746776306,"STX16","8675","syntaxin 16"
"ENSG00000168434.13",233.809538732916,0.779033702217923,0.364601945037147,0.00573173678734577,0.0811858734273329,"COG7","91949","component of oligomeric golgi complex 7"
"ENSG00000112208.11",1276.15875616265,0.77390734325151,0.320068975208104,0.00301447485650592,0.0546248184593113,"BAG2","9532","BCL2 associated athanogene 2"
"ENSG00000198586.14",673.535270847039,0.759989834070095,0.31152134019269,0.00294868940683053,0.0539524125419549,"TLK1","9874","tousled like kinase 1"
"ENSG00000109099.15",4533.08098207371,0.759114409078308,0.283817651212596,0.00162285221795582,0.0366230139567913,"PMP22","5376","peripheral myelin protein 22"
"ENSG00000125124.12",601.89392981476,0.75261919569414,0.278053095825668,0.00142252985448417,0.033394377707671,"BBS2","583","Bardet-Biedl syndrome 2"
"ENSG00000077097.15",1431.35889569907,0.751284887443993,0.189033481248035,1.63173190910195e-05,0.00125063185655392,"TOP2B","7155","DNA topoisomerase II beta"
"ENSG00000155592.16",112.385745458322,0.750660503140038,0.282051722554599,0.00167250216627282,0.0373310493315581,"ZKSCAN2","342357","zinc finger with KRAB and SCAN domains 2"
"ENSG00000068305.17",522.990793102849,0.737442151683528,0.313293797539624,0.00384168005838396,0.0632329043908661,"MEF2A","4205","myocyte enhancer factor 2A"
"ENSG00000107186.16",659.8268095478,0.730165961993887,0.306545541818872,0.00364421855530341,0.0613117551084948,"MPDZ","8777","multiple PDZ domain crumbs cell polarity complex component"
"ENSG00000112365.4",124.73213676089,0.727265915649899,0.266494784682424,0.00151727330461927,0.0349186965444062,"ZBTB24","9841","zinc finger and BTB domain containing 24"
"ENSG00000100485.12",409.203302056422,0.721187552903954,0.326366262920313,0.00582861827976624,0.0822765529887329,"SOS2","6655","SOS Ras/Rho guanine nucleotide exchange factor 2"
"ENSG00000106799.13",801.759018240081,0.715379885366529,0.339372410546151,0.00746573795581238,0.0975882326671995,"TGFBR1","7046","transforming growth factor beta receptor 1"
"ENSG00000174652.19",189.219383509658,0.712399618715155,0.257011336841896,0.0013248106787488,0.0319296447651269,"ZNF266","10781","zinc finger protein 266"
"ENSG00000006652.14",626.367053317105,0.707718245125062,0.260154398466631,0.00156201499590342,0.035521250906841,"IFRD1","3475","interferon related developmental regulator 1"
"ENSG00000138448.12",2791.88995609864,0.69189473273281,0.155801839428832,2.67703461353106e-06,0.000303372881618217,"ITGAV","3685","integrin subunit alpha V"
"ENSG00000171867.17",5222.51489358712,0.680670772112462,0.258975294501309,0.00219902028952223,0.0443533390559191,"PRNP","5621","prion protein"
"ENSG00000171658.8",73.9206129181036,0.677583548273398,2.54040952398186,0.00307199614947873,0.0551360696594213,"NMRAL2P","344887","NmrA like redox sensor 2, pseudogene"
"ENSG00000156162.16",555.377982619428,0.664889455058517,0.309805936277619,0.00758042328434335,0.0984741239461401,"DPY19L4","286148","dpy-19 like 4"
"ENSG00000128268.12",11.5726894056155,0.663604338031999,2.90494607218567,0.000536413550897883,0.0169906498884755,"MGAT3","4248","beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase"
"ENSG00000185658.13",1004.91147176744,0.659612734025401,0.190011702911577,0.00015136886791853,0.00683623421542305,"BRWD1","54014","bromodomain and WD repeat domain containing 1"
"ENSG00000127334.10",406.705215479582,0.650345782030232,0.194644610479539,0.000266539403416988,0.0106072431044445,"DYRK2","8445","dual specificity tyrosine phosphorylation regulated kinase 2"
"ENSG00000162526.7",10.0353251855347,0.645293978684794,1.59456724958065,0.00446785592193104,0.070150083800031,"TSSK3","81629","testis specific serine kinase 3"
"ENSG00000102678.7",186.091614878608,0.642683959766875,2.21331925040449,0.0014719143518496,0.034291728446821,"FGF9","2254","fibroblast growth factor 9"
"ENSG00000197324.9",3211.90025854259,0.625421295027239,0.237414147194052,0.00280062065185982,0.052212652044673,"LRP10","26020","LDL receptor related protein 10"
"ENSG00000140943.17",1178.10280346816,0.619016998611128,0.210554980084585,0.00100219413775487,0.0264583565654627,"MBTPS1","8720","membrane bound transcription factor peptidase, site 1"
"ENSG00000100201.21",3627.93965299026,0.616884592081762,0.200618682081612,0.000675701206840424,0.0201483584644895,"DDX17","10521","DEAD-box helicase 17"
"ENSG00000255152.8",33.0942520862951,0.583456005025776,1.30864524638999,0.00490166160819858,0.074526171728569,"MSH5-SAPCD1","100532732","MSH5-SAPCD1 readthrough (NMD candidate)"
"ENSG00000231943.9",12.7123338178627,0.571306522904407,1.23207052361258,0.00514729336847918,0.0766864964378268,"PGM5P4-AS1","103344932","PGM5P4 antisense RNA 1"
"ENSG00000058673.16",2010.93017857201,0.570530792694361,0.23666777133425,0.0056350394885521,0.0803683376462356,"ZC3H11A","9877","zinc finger CCCH-type containing 11A"
"ENSG00000109323.11",645.133476439896,0.54406237301769,0.211203735932559,0.0038692739165898,0.0634887233105931,"MANBA","4126","mannosidase beta"
"ENSG00000104219.13",740.027528854506,0.540685447110717,0.232060336594573,0.00747175229366698,0.0975882326671995,"ZDHHC2","51201","zinc finger DHHC-type palmitoyltransferase 2"
"ENSG00000138032.21",494.848507602241,0.538330405082719,0.22932762752121,0.0070890624533568,0.0942203329542489,"PPM1B","5495","protein phosphatase, Mg2+/Mn2+ dependent 1B"
"ENSG00000273154.3",11.6918422023352,0.531734888817798,1.06515390248935,0.00421890565733222,0.0672101875849369,NA,NA,NA
"ENSG00000133619.17",22.8772806441107,0.528586603127942,1.0165158235933,0.00743342220475557,0.0974206707442759,"KRBA1","84626","KRAB-A domain containing 1"
"ENSG00000130203.10",6.76727119746006,0.511834476999371,0.964347720685635,0.0074717168550964,0.0975882326671995,"APOE","348","apolipoprotein E"
"ENSG00000284523.2",3.98142577635846,0.509449223715153,1.02922166954649,0.00211532219461607,0.0432981973248121,"LOC105375421","105375421","uncharacterized LOC105375421"
"ENSG00000069248.12",627.899710093107,0.506017493943329,0.213056703889971,0.00748503982916923,0.0976641956020353,"NUP133","55746","nucleoporin 133"
"ENSG00000182575.7",2.62125900513948,0.496608672428753,1.04941970670232,0.000654055923750706,0.0197016496158619,"NXPH3","11248","neurexophilin 3"
"ENSG00000173269.14",5.4589984909101,0.496582611288039,0.964425659229921,0.00522878672388926,0.0772337704954777,"MMRN2","79812","multimerin 2"
"ENSG00000196972.9",6.47545508602658,0.490860793093594,0.926447057786677,0.00520494381264645,0.0771056163863831,"SMIM10L2B","644596","small integral membrane protein 10 like 2B"
"ENSG00000205978.6",197.008939387789,0.479946623608496,0.94882132624435,0.00272640502075509,0.0512911140904598,"NYNRIN","57523","NYN domain and retroviral integrase containing"
"ENSG00000171408.14",143.751844371804,0.475676020183637,0.89061228646935,0.00747450221211516,0.0975882326671995,"PDE7B","27115","phosphodiesterase 7B"
"ENSG00000110900.15",8.12288491095902,0.466644933659098,0.858835339405755,0.00696166867083964,0.0930650978516508,"TSPAN11","441631","tetraspanin 11"
"ENSG00000170271.11",124.576065103338,0.46428435194277,0.875294538174151,0.00604748559512578,0.0844444446056227,"FAXDC2","10826","fatty acid hydroxylase domain containing 2"
"ENSG00000262526.2",849.041721525262,0.459034381562682,0.939090360109076,0.000150090484080766,0.00682631313751072,NA,NA,NA
"ENSG00000253304.2",19.7564669833884,0.446245662235874,0.855415232836564,0.00271561129907433,0.0511345406943077,"TMEM200B","399474","transmembrane protein 200B"
"ENSG00000162032.16",49.4007124573696,0.433395499553299,0.794829465579858,0.00610649505471466,0.0850389021953332,"SPSB3","90864","splA/ryanodine receptor domain and SOCS box containing 3"
"ENSG00000243302.3",24.7222608868363,0.427527926750152,0.785619139351344,0.00537804105983925,0.0785414126268973,NA,NA,NA
"ENSG00000223509.8",49.9340393057058,0.416426113561154,0.783923158619698,0.00173518395153711,0.0381187862984172,NA,NA,NA
"ENSG00000172349.17",10.9864289903749,0.381437092796839,0.721388669876078,0.0020909187095743,0.0430727841126817,"IL16","3603","interleukin 16"
"ENSG00000142102.16",47.7572233721918,0.378520582256415,0.699757595985233,0.0069848522539128,0.0932545371241752,"PGGHG","80162","protein-glucosylgalactosylhydroxylysine glucosidase"
"ENSG00000268713.1",25.0105506834153,0.374474622482498,0.708119016775904,0.00259468666783461,0.0496710877929412,NA,NA,NA
"ENSG00000118194.20",5.20563338479166,0.355070530329517,0.667006075515505,0.00347492024847133,0.0597259133071974,"TNNT2","7139","troponin T2, cardiac type"
"ENSG00000161381.14",18.6414254037879,0.355063581021109,0.673399722808927,0.00157457613308792,0.0356892426047331,"PLXDC1","57125","plexin domain containing 1"
"ENSG00000232973.13",7.77296397590486,0.351235044376998,0.669837481863834,0.00129495633539233,0.0314159746830116,"CYP1B1-AS1","285154","CYP1B1 antisense RNA 1"
"ENSG00000278570.5",6.05202058218707,0.34874707848414,0.655258434252082,0.0054874906813831,0.0792532427532744,"NR2E3","10002","nuclear receptor subfamily 2 group E member 3"
"ENSG00000099994.11",48.8207589868196,0.347844917199865,0.656379795510839,0.00568961388912922,0.0807983852859598,"SUSD2","56241","sushi domain containing 2"
"ENSG00000240240.9",11.5672009944528,0.337208095791145,0.643167209906467,0.00500124451294199,0.0751603151422088,NA,NA,NA
"ENSG00000174600.14",5.16902412107775,0.313542250086186,0.617130725790768,0.0016318218982359,0.0367053503935802,"CMKLR1","1240","chemerin chemokine-like receptor 1"
"ENSG00000171385.9",5.84262592340498,0.313247112944948,0.616426197056809,0.00246727647000375,0.0479866722464827,"KCND3","3752","potassium voltage-gated channel subfamily D member 3"
"ENSG00000084110.11",9.68986900951253,0.31115060036707,0.617954010073178,0.00116753982739346,0.0292506890896856,"HAL","3034","histidine ammonia-lyase"
"ENSG00000174951.11",13.6603390031123,0.310711832128335,0.606602425722784,0.00675503019739629,0.0912458191285371,"FUT1","2523","fucosyltransferase 1 (H blood group)"
"ENSG00000172803.18",5.18306095298169,0.281184388405982,0.569361214331378,0.00649219102081328,0.0887966959581692,"SNX32","254122","sorting nexin 32"
"ENSG00000133315.11",25.0533579063334,0.267883018202045,0.557544663849509,0.0065020049210403,0.0888135246442297,"MACROD1","28992","mono-ADP ribosylhydrolase 1"
"ENSG00000244731.8",22.8545586642364,0.259818941829278,0.549357372997155,0.00502544081089805,0.0753597624208147,"C4A","720","complement C4A (Rodgers blood group)"
"ENSG00000235535.8",3.42702574212972,0.253230605726722,0.54487899333608,0.00428647295720655,0.0680769542413141,NA,NA,NA
"ENSG00000130477.15",87.857943800684,0.252265126188122,0.545732672143913,0.00498491333691101,0.0750784545808125,"UNC13A","23025","unc-13 homolog A"
"ENSG00000160471.13",11.3616406240744,0.24934533189157,0.552884089679627,0.000136470099824282,0.00633209023713833,"COX6B2","125965","cytochrome c oxidase subunit 6B2"
"ENSG00000224958.6",6.29515559237167,0.236400934550151,0.534274466365824,0.00525378563993832,0.0774372080006293,"PGM5-AS1","572558","PGM5 antisense RNA 1"
"ENSG00000260037.5",2.81813569206831,0.233331194668436,0.531218893004529,0.00639148961306973,0.0878256879501096,NA,NA,NA
"ENSG00000285791.1",12.904580585069,0.222629936779993,0.521933382600064,0.0073004726371939,0.0964172069788814,NA,NA,NA
"ENSG00000169071.15",7.13663048005828,0.210928138372159,0.515449083265458,0.000905499216658015,0.0248849944083944,"ROR2","4920","receptor tyrosine kinase like orphan receptor 2"
"ENSG00000174348.14",13.9581918669207,0.204252935682645,0.509053937324747,0.00289946854688539,0.0533437728702882,"PODN","127435","podocan"
"ENSG00000286625.1",4.54857235904717,0.204000203636381,0.511971232516766,0.000895015621181884,0.0246952710196505,NA,NA,NA
"ENSG00000251410.2",14.3021339219744,0.126887687430408,0.463931737525266,0.00558023471351946,0.0801369723536237,NA,NA,NA
"ENSG00000158055.15",46.9550200510672,0.0969911772006512,0.452467438936798,4.65051706853306e-10,2.58557140439504e-07,"GRHL3","57822","grainyhead like transcription factor 3"
"ENSG00000039068.19",171.883885773005,0.0656839469310277,0.445414353080371,2.30199304507349e-07,4.10667621334058e-05,"CDH1","999","cadherin 1"
"ENSG00000173930.9",38.6743747527132,0.0554862046108302,0.443552405756754,2.2226084061897e-06,0.000262826619186798,"SLCO4C1","353189","solute carrier organic anion transporter family member 4C1"
"ENSG00000133636.11",122.994921624684,0.0436855662506248,0.440973411287862,3.60824164948795e-05,0.00229045867161054,"NTS","4922","neurotensin"
"ENSG00000163235.16",188.601473363364,0.0435246634332047,0.440193116007761,9.68019911773691e-06,0.000817640981805909,"TGFA","7039","transforming growth factor alpha"
"ENSG00000205609.12",56.0042442831744,0.0328654028675956,0.440855241933778,4.95604118005266e-07,7.95041210697751e-05,"EIF3CL","728689","eukaryotic translation initiation factor 3 subunit C like"
"ENSG00000120211.4",270.868732865139,0.0322805857436957,0.439653865803803,0.000295125693733883,0.011312125149022,"INSL4","3641","insulin like 4"
"ENSG00000099812.9",231.130352290988,0.030603425818998,0.439462493750466,0.000251094862432568,0.0100505939713338,"MISP","126353","mitotic spindle positioning"
"ENSG00000124664.11",41.3820989975596,0.0266802101259393,0.439776517065185,0.00133773448028698,0.0321896248082079,"SPDEF","25803","SAM pointed domain containing ETS transcription factor"
"ENSG00000105289.15",26.9204422434835,0.0243443794032784,0.439540230353243,0.00211956585797879,0.0433421895899338,"TJP3","27134","tight junction protein 3"
"ENSG00000136155.17",107.511552318741,0.0241915013260541,0.438572581088574,0.000620110677021559,0.0189382253175846,"SCEL","8796","sciellin"
"ENSG00000139800.8",29.4153587018871,0.0238722300501776,0.43886756286584,0.00136973143344804,0.0326934513076974,"ZIC5","85416","Zic family member 5"
"ENSG00000108602.18",13294.0191038798,0.0219867846712289,0.438811576523819,0.00181823363262767,0.0395010916108738,"ALDH3A1","218","aldehyde dehydrogenase 3 family member A1"
"ENSG00000262943.7",23.2399762288693,0.0215752392601935,0.439032284144066,0.00405122585832044,0.0655481375387672,"ALOX12P2","245","arachidonate 12-lipoxygenase pseudogene 2"
"ENSG00000145920.15",1342.35507858904,0.0210041911988813,0.439002179944028,0.00292670834086005,0.0536675280934855,"CPLX2","10814","complexin 2"
"ENSG00000053108.17",540.954420678241,0.0195355089099381,0.438434190533086,0.00182058151193928,0.0395010916108738,"FSTL4","23105","follistatin like 4"
"ENSG00000067048.17",243.84129348823,0.0161365391861994,0.438199584681443,0.00162878843468148,0.0367053503935802,"DDX3Y","8653","DEAD-box helicase 3 Y-linked"
"ENSG00000231683.6",75.5048759161512,0.0153851336420837,0.438446876151639,0.00593472144951636,0.0834790994043174,"LOC101927136","101927136","uncharacterized LOC101927136"
"ENSG00000144837.9",22.4893041424098,0.00734557068956905,0.438095155088209,0.00328319224354664,0.0580208200580308,"PLA1A","51365","phospholipase A1 member A"
